timestamp,region,load_mw,pv_mw,price_yuan_mwh,temperature_c,event_type,event_text,source_note
2025-07-15 15:00:00,广东省,3.8426,3.2408,245.1644,34.647,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 15:15:00,广东省,4.084,3.4228,294.9151,34.874,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 15:30:00,广东省,4.0936,2.6785,199.5854,35.561,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 15:45:00,广东省,3.8494,2.41,205.62,34.712,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 16:00:00,广东省,4.1733,1.9661,322.5959,33.983,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 16:15:00,广东省,4.0508,2.0915,264.3666,34.207,高温预警,广东气象台发布高温橙色预警，预计晚高峰空调负荷显著上升。,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 16:30:00,广东省,4.0309,1.9842,290.3965,34.204,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 16:45:00,广东省,4.303,1.5387,277.3205,34.188,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 17:00:00,广东省,4.3795,1.5075,338.5824,34.498,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 17:15:00,广东省,4.0318,1.2788,297.0502,33.738,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 17:30:00,广东省,4.4957,0.8443,387.3311,33.782,需求响应,电力交易中心发布需求响应邀约，鼓励用户在晚高峰削减负荷。,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 17:45:00,广东省,4.3942,0.4027,371.9227,33.077,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 18:00:00,广东省,4.4527,0.158,366.9252,33.279,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 18:15:00,广东省,4.53,0.0907,404.3528,33.572,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 18:30:00,广东省,4.7583,0.0766,413.2587,33.906,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 18:45:00,广东省,4.8299,0.0568,439.8194,31.657,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 19:00:00,广东省,4.7606,0.1495,408.9162,31.871,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 19:15:00,广东省,4.8461,0.0513,443.3733,32.636,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 19:30:00,广东省,5.0298,0.0119,448.6688,31.841,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 19:45:00,广东省,4.7826,0.0,447.0143,31.172,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 20:00:00,广东省,4.6619,0.0,422.0465,31.277,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 20:15:00,广东省,4.8325,0.0736,427.0697,31.963,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 20:30:00,广东省,4.8281,0.0733,382.5884,31.489,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 20:45:00,广东省,4.6873,0.0,415.0075,31.14,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 21:00:00,广东省,4.635,0.0,395.7793,31.049,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 21:15:00,广东省,4.8575,0.0,424.5202,31.759,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 21:30:00,广东省,4.504,0.0,384.6188,30.624,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 21:45:00,广东省,4.3561,0.0695,332.8297,30.43,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 22:00:00,广东省,4.0656,0.0543,340.7532,30.366,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 22:15:00,广东省,4.4069,0.0,310.4489,30.845,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 22:30:00,广东省,4.3823,0.0,341.5285,29.717,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 22:45:00,广东省,4.0115,0.1505,342.1699,30.37,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 23:00:00,广东省,4.1458,0.0034,330.7953,30.197,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 23:15:00,广东省,3.9636,0.0,272.5811,29.652,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 23:30:00,广东省,3.9449,0.1119,294.954,29.855,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-15 23:45:00,广东省,3.8046,0.1093,319.3537,29.259,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 00:00:00,广东省,3.5055,0.0233,197.2216,29.535,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 00:15:00,广东省,3.6118,0.0,249.42,29.012,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 00:30:00,广东省,3.4484,0.0606,246.3653,28.707,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 00:45:00,广东省,3.4295,0.074,220.7106,29.634,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 01:00:00,广东省,3.3912,0.0,253.6514,29.095,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 01:15:00,广东省,3.6481,0.1377,271.9114,28.899,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 01:30:00,广东省,3.4146,0.0,168.8273,28.529,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 01:45:00,广东省,3.5903,0.046,213.9292,28.896,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 02:00:00,广东省,3.3679,0.0,265.8766,29.424,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 02:15:00,广东省,3.263,0.0,276.9915,28.864,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 02:30:00,广东省,3.4523,0.055,188.2304,28.699,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 02:45:00,广东省,3.5489,0.1333,255.0601,29.324,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 03:00:00,广东省,3.652,0.0,233.6554,28.998,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 03:15:00,广东省,3.619,0.139,264.4695,30.228,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 03:30:00,广东省,3.5637,0.0449,242.142,28.362,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 03:45:00,广东省,3.2284,0.0,251.533,29.361,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 04:00:00,广东省,3.5862,0.0,262.1308,29.977,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 04:15:00,广东省,3.3535,0.0897,252.6626,29.049,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 04:30:00,广东省,3.449,0.0,281.1621,28.467,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 04:45:00,广东省,3.7488,0.0,240.8169,29.097,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 05:00:00,广东省,3.6574,0.0884,229.9277,28.747,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 05:15:00,广东省,3.4112,0.1658,255.1569,29.023,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 05:30:00,广东省,3.5021,0.0,305.4749,29.497,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 05:45:00,广东省,3.6414,0.0362,230.7536,28.982,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 06:00:00,广东省,3.5337,0.0992,275.7042,30.18,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 06:15:00,广东省,3.5301,0.0356,259.9369,30.088,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 06:30:00,广东省,3.4267,0.2205,257.3877,30.105,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 06:45:00,广东省,3.6311,0.4317,187.8263,29.517,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 07:00:00,广东省,3.6535,0.6915,211.1488,29.445,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 07:15:00,广东省,3.4852,0.9036,238.7764,29.515,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 07:30:00,广东省,3.346,1.0117,215.1477,29.828,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 07:45:00,广东省,3.814,1.5317,270.29,30.425,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 08:00:00,广东省,3.5237,1.4978,193.1188,30.606,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 08:15:00,广东省,3.6685,1.2011,160.0532,31.238,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 08:30:00,广东省,3.5282,1.7266,201.671,29.73,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 08:45:00,广东省,3.5542,2.056,152.5737,31.576,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 09:00:00,广东省,3.7717,1.8282,202.5195,31.599,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 09:15:00,广东省,3.6341,2.2562,179.5014,30.877,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 09:30:00,广东省,3.7801,2.2838,146.135,31.373,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 09:45:00,广东省,3.7995,1.9141,173.9173,31.877,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 10:00:00,广东省,3.6602,2.4144,134.7463,31.896,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 10:15:00,广东省,3.7748,3.0763,212.8363,32.223,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 10:30:00,广东省,3.8507,3.0405,128.8376,32.992,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 10:45:00,广东省,3.9254,2.6291,168.2762,32.289,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 11:00:00,广东省,3.7638,3.4171,147.516,32.586,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 11:15:00,广东省,3.8158,3.121,142.44,31.555,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 11:30:00,广东省,3.721,3.2704,113.3895,32.913,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 11:45:00,广东省,3.9454,2.5913,146.9189,32.727,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 12:00:00,广东省,3.8818,2.8865,136.9408,32.136,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 12:15:00,广东省,3.7276,3.0228,184.321,34.475,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 12:30:00,广东省,3.8619,3.6887,194.7228,34.186,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 12:45:00,广东省,3.906,3.2468,160.1167,33.32,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 13:00:00,广东省,3.8648,2.8693,117.1403,33.875,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 13:15:00,广东省,3.8641,2.8944,133.2236,34.655,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 13:30:00,广东省,3.7694,2.8516,129.3498,33.533,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 13:45:00,广东省,3.9915,2.4024,187.1572,34.015,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 14:00:00,广东省,3.9442,2.586,196.9121,34.674,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 14:15:00,广东省,4.1207,2.0523,166.5194,34.546,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 14:30:00,广东省,4.0163,2.538,203.3345,35.023,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 14:45:00,广东省,4.1486,2.451,188.8618,34.52,高温预警,广东气象台发布高温橙色预警，预计晚高峰空调负荷显著上升。,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 15:00:00,广东省,3.928,2.4105,224.4947,36.139,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 15:15:00,广东省,4.1415,1.7332,217.6211,34.391,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 15:30:00,广东省,4.2129,1.5288,252.3886,34.156,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 15:45:00,广东省,4.2486,1.8996,250.4015,35.049,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 16:00:00,广东省,4.1656,1.6851,268.3983,35.401,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 16:15:00,广东省,4.1364,1.2196,222.894,33.909,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 16:30:00,广东省,4.4904,0.9802,258.0367,34.181,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 16:45:00,广东省,4.3211,0.9867,294.9164,34.539,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 17:00:00,广东省,4.2593,1.0082,272.989,34.808,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 17:15:00,广东省,4.4376,0.6116,342.1084,34.103,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 17:30:00,广东省,4.5653,0.5575,434.8712,34.17,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 17:45:00,广东省,4.505,0.4427,364.0827,32.773,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 18:00:00,广东省,4.7028,0.1216,390.0043,32.691,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 18:15:00,广东省,4.822,0.0,426.9229,32.814,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 18:30:00,广东省,4.7664,0.0,433.9344,32.895,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 18:45:00,广东省,4.9433,0.0158,456.0559,32.55,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 19:00:00,广东省,4.8515,0.034,440.0172,32.72,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 19:15:00,广东省,4.8429,0.0,422.8808,32.11,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 19:30:00,广东省,5.1109,0.0373,429.4323,31.648,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 19:45:00,广东省,5.0078,0.0991,427.9822,32.238,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 20:00:00,广东省,4.9439,0.0463,422.1835,32.441,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 20:15:00,广东省,4.7014,0.0,488.6638,31.639,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 20:30:00,广东省,4.7243,0.0995,434.817,31.022,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 20:45:00,广东省,4.6508,0.014,429.1749,30.77,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 21:00:00,广东省,4.7947,0.0,399.0951,30.858,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 21:15:00,广东省,4.7363,0.0452,446.2087,30.982,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 21:30:00,广东省,4.7213,0.0,404.1301,30.046,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 21:45:00,广东省,4.7213,0.0,340.2208,30.265,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 22:00:00,广东省,4.3367,0.0269,420.943,30.368,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 22:15:00,广东省,4.277,0.0758,326.1419,30.226,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 22:30:00,广东省,4.2465,0.1122,292.6168,29.808,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 22:45:00,广东省,4.3297,0.0,336.8754,30.078,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 23:00:00,广东省,4.2314,0.0246,322.2746,29.725,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 23:15:00,广东省,3.9982,0.0,317.7839,29.148,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 23:30:00,广东省,3.9687,0.0,297.4202,29.883,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-16 23:45:00,广东省,4.0339,0.0,310.7255,29.908,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 00:00:00,广东省,3.6178,0.0777,263.4972,29.452,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 00:15:00,广东省,3.7318,0.0251,295.9382,29.52,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 00:30:00,广东省,3.5141,0.0446,303.8515,29.244,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 00:45:00,广东省,3.5955,0.0,187.4338,28.796,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 01:00:00,广东省,3.4943,0.05,205.0207,29.032,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 01:15:00,广东省,3.751,0.0,293.7945,29.131,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 01:30:00,广东省,3.7369,0.1041,222.2674,28.984,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 01:45:00,广东省,3.6734,0.0958,289.6862,29.412,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 02:00:00,广东省,3.7326,0.1223,242.32,28.494,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 02:15:00,广东省,3.7819,0.0,242.1531,29.438,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 02:30:00,广东省,3.7922,0.0517,235.0987,29.096,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 02:45:00,广东省,3.8224,0.0,249.8408,28.964,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 03:00:00,广东省,3.5353,0.0,249.5341,28.811,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 03:15:00,广东省,3.527,0.0129,218.7956,28.385,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 03:30:00,广东省,3.7772,0.0,261.7909,28.849,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 03:45:00,广东省,3.5744,0.0,211.1519,29.142,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 04:00:00,广东省,3.4155,0.0491,210.9751,29.605,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 04:15:00,广东省,3.5739,0.0516,230.0654,28.9,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 04:30:00,广东省,3.7519,0.0091,259.601,30.16,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 04:45:00,广东省,3.5763,0.007,306.2608,29.037,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 05:00:00,广东省,3.7254,0.0,284.9506,28.881,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 05:15:00,广东省,3.6731,0.0348,229.932,28.856,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 05:30:00,广东省,3.4787,0.1434,227.7204,28.736,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 05:45:00,广东省,3.6967,0.0,233.0183,29.433,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 06:00:00,广东省,3.6476,0.0,210.2184,29.374,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 06:15:00,广东省,3.5849,0.0,204.3604,29.945,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 06:30:00,广东省,3.4842,0.122,234.7462,29.721,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 06:45:00,广东省,3.8523,0.3987,250.9863,29.803,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 07:00:00,广东省,3.5577,0.6678,264.9963,29.758,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 07:15:00,广东省,3.4298,0.9173,187.6284,29.718,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 07:30:00,广东省,3.7813,0.8069,185.0916,30.836,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 07:45:00,广东省,3.6367,0.9888,174.6155,30.386,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-17 08:00:00,广东省,3.8417,1.2947,210.0575,30.125,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
